,book_title,book_authors,book_desc,book_edition,book_isbn,genres
The Last Unicorn,Peter S. Beagle,"She was magical, beautiful beyond belief—and completely alone...The unicorn had lived since before memory in a forest where death could touch nothing. Maidens who caught a glimpse of her glory were blessed by enchantment they would never forget. But outside her wondrous realm, dark whispers and rumours carried a message she could not ignore: ""Unicorns are gone from the world.""Aided by a bumbling magician and an indomitable spinster, she set out to learn the truth. but she feared even her immortal wisdom meant nothing in a world where a mad king's curse and terror incarnate lived only to stalk the last unicorn to her doom...",40th Anniversary Edition,9780451450524,Fantasy|Classics|Fiction|Young Adult|Childrens|Science Fiction Fantasy|Adventure|Fantasy|Magic|Fantasy|Unicorns|Fantasy|Fairy Tales
Across the Nightingale Floor,Lian Hearn,"In his black-walled fortress at Inuyama, the warlord Iida Sadamu surveys his famous nightingale floor. Constructed with exquisite skill, it sings at the tread of each human foot. No assassin can cross it unheard.The youth Takeo has been brought up in a remote mountain village among the Hidden, a reclusive and spiritual people who have taught him only the ways of peace. But unbeknownst to him, his father was a celebrated assassin and a member of the Tribe, an ancient network of families with extraordinary, preternatural skills. When Takeo's village is pillaged, he is rescued and adopted by the mysterious Lord Otori Shigeru. Under the tutelage of Shigeru, he learns that he too possesses the skills of the Tribe. And, with this knowledge, he embarks on a journey that will lead him across the famed nightingale floor—and to his own unimaginable destiny...", ,9781573223324,Fantasy|Fiction|Historical|Historical Fiction|Young Adult|Cultural|Japan|Historical|Romance|Adventure|Historical Fiction|Historical Fantasy|Cultural|Asia
The Crown Conspiracy,Michael J. Sullivan,"They killed the king. They pinned it on two men. They chose poorly.There is no ancient evil to defeat, no orphan destined for greatness, just two guys in the wrong place at the wrong time. Royce Melborn, a skilled thief, and his mercenary partner, Hadrian Blackwater make a profitable living carrying out dangerous assignments for conspiring nobles until they become the unwitting scapegoats in a plot to murder the king. Sentenced to death, they have only one way out...and so begins this tale of treachery and adventure, sword fighting and magic, myth and legend.", ,9780980003437,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Adventure|Fantasy|Magic|Audiobook|Adult|Science Fiction Fantasy|Young Adult
Wild Magic,Tamora Pierce,"Young Daine's knack with horses gets her a job helping the royal horsemistress drive a herd of ponies to Tortall. Soon it becomes clear that Daine's talent, as much as she struggles to hide it, is downright magical. Horses and other animals not only obey, but listen to her words. Daine, though, will have to learn to trust humans before she can come to terms with her powers, her past, and herself.", ,9781416903437,Fantasy|Young Adult|Fiction|Fantasy|Magic|Young Adult|Young Adult Fantasy|Adventure|Fantasy|High Fantasy|Fantasy|Dragons|Childrens|Middle Grade|Science Fiction Fantasy
Riddle-Master,Patricia A. McKillip,"For over twenty years, Patricia A. McKillip has captured the hearts and imaginations of thousands of readers. And although her renowned Riddle-Master trilogy--The Riddle-Master of Hed, Heir of Sea and Fire, and Harpist in the Wind--has been long out of print, it is considered her most enduring and beloved work. Now it is collected in one volume for the first time--the epic journeys of a young prince in a strange land, where wizards have long since vanished...but where magic is waiting to be reborn.", ,9780441005963,Fantasy|Fiction|Young Adult|Fantasy|High Fantasy|Science Fiction Fantasy|Adventure|Fantasy|Epic Fantasy|Fantasy|Magic|Speculative Fiction|Classics
Magic's Pawn,Mercedes Lackey,"Mage-Craft—Though Vanyel has been born with near-legendary abilities to work both Herald and Mage magic, he wants no part of such things. Nor does he seek a warrior's path, wishing instead to become a Bard. Yet such talent as his if left untrained may prove a menace not only to Vanyel but to others as well. So he is sent to be fostered with his aunt, Savil, one of the famed Herald-Mages of Valdemar.But, strong-willed and self-centered, Vanyel is a challenge which even Savil can not master alone. For soon he will become the focus of frightening forces, lending his raw magic to a spell that unleashes terrifying wyr-hunters on the land. And by the time Savil seeks the assistance of a Shin'a'in Adept, Vanyel's wild talent may have already grown beyond anyone's ability to contain, placing Vanyel, Savil, and Valdemar itself in desperate peril...", ,9780886773526,Fantasy|Fiction|LGBT|Fantasy|Magic|Romance|Romance|M M Romance|Fantasy|High Fantasy|Young Adult|Science Fiction Fantasy|LGBT|Queer
Jhereg,Steven Brust|Olaf Schenk,"Vlad Taltos ist ein Hexer, freiberuflicher Attentäter, lebt als Ostländer (also Mensch) unter Dragaeranern und nennt einen reptilischen Vertrauten mit beissendem Humor sein Eigen. Und er ist in Schwierigkeiten, denn er muss einen Krieg verhindern, in dem sich seine besten Freunde und daneben auch die großen Familien von Dragaera gegenseitig auslöschen würden...The first to be published, this is actually the fourth novel in the timeline of the VLAD TALTOS series. The books recount the adventures of the wisecracking hired killer Vlad, a human on a planet mainly inhabited by the long-lived, extremely tall sorcerers known as the Dragaerans. One of the most powerful bosses in the Jhereg--Dragaera's premier criminal organization--hires Vlad, one of their guild members, to assassinate Mellar, who stole millions from the Jhereg leadership and fled. Unfortunately, this thief turns out to be protected in a way that makes it difficult for Vlad to do his job without gaining the permanent enmity of a friend. The reader also learns more about Vlad's past in this, and in other, lives.", ,9783608932645,Fantasy|Fiction|Fantasy|High Fantasy|Fantasy|Dragons|Science Fiction Fantasy|Science Fiction|Adventure|Mystery|Fantasy|Magic|Fantasy|Epic Fantasy
The Well of Ascension,Brandon Sanderson,"The impossible has been accomplished. The Lord Ruler—the man who claimed to be god incarnate and brutally ruled the world for a thousand years—has been vanquished. But Kelsier, the hero who masterminded that triumph, is dead too, and now the awesome task of building a new world has been left to his young protégé, Vin, the former street urchin who is now the most powerful Mistborn in the land, and to the idealistic young nobleman she loves.As Kelsier's protégé and slayer of the Lord Ruler she is now venerated by a budding new religion, a distinction that makes her intensely uncomfortable. Even more worrying, the mists have begun behaving strangely since the Lord Ruler died, and seem to harbor a strange vaporous entity that haunts her.Stopping assassins may keep Vin's Mistborn skills sharp, but it's the least of her problems. Luthadel, the largest city of the former empire, doesn't run itself, and Vin and the other members of Kelsier's crew, who lead the revolution, must learn a whole new set of practical and political skills to help. It certainly won't get easier with three armies - one of them composed of ferocious giants - now vying to conquer the city, and no sign of the Lord Ruler's hidden cache of atium, the rarest and most powerful allomantic metal.As the siege of Luthadel tightens, an ancient legend seems to offer a glimmer of hope. But even if it really exists, no one knows where to find the Well of Ascension or what manner of power it bestows.", ,9780765316882,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Adult|Fantasy|Magic|Audiobook|Science Fiction Fantasy|Adventure|Young Adult
The Magic of Recluce,L.E. Modesitt Jr.,"Young Lerris is dissatisfied with his life and trade, and yearns to find a place in the world better suited to his skills and temperament. But in Recluce a change in circumstances means taking one of two options: permanent exile from Recluce or the dangergeld, a complex, rule-laden wanderjahr in the lands beyond Recluce, with the aim of learning how the world works and what his place in it might be. Many do not survive. Lerris chooses dangergeld. When Lerris is sent into intensive training for his quest, it soon becomes clear that he has a natural talent for magic. And he will need magic in the lands beyond, where the power of the Chaos Wizards reigns unchecked. Though it goes against all of his instincts, Lerris must learn to use his powers in an orderly way before his wanderjahr, or fall prey to Chaos.", ,9780812505184,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Fantasy|Magic|Science Fiction Fantasy|Science Fiction|Epic|Adventure|Adult
Desert Outcast,Juddy Anderson C. Punzalan,"The Southern Empire of Kyrdas is a rogue nation. Ruled by Emperor Sarvasa, the richest man in Serestia, they are masters of nature, magic, and advanced technology deciphered from the sacred texts of the Ancients.For thousands of years, Kyrdas has continuously abused their power and have erected a super city for the lavish lifestyle of the elite. This created an unforgiving and hostile environment for the poor and resulted in the rise of slavemasters and mercenaries which then paved the way for the age of fighters.Meanwhile, in the middle of another mission, Viroe stumbles upon some traders who hail from Kyrdas. They were smuggling suspicious yellow gemstones into the northern city and little did he know that his life was going to change the moment he decided to involve himself with the dangerous affairs of the empire.This is the story of the desert outcast who will soon be the leader of the assassin council.Meet Viroe, the desert outcast.", , ,Fantasy
